Product ID,Category,Sub-Category,Product Name,Sales
FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248
FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246
OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872
FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271
OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86
OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576
OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248
OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24
TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925
OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704
TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92
OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96
FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584
OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368
OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32
OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92
OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96
OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54
OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81
OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76
FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96
FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96
TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92
FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44
OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48
OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632
TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344
OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52
OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72
TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302
FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84
OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98
FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75
OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96
OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04
TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904
OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96
FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99
OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544
FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032
FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872
TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448
OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16
OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96
OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92
OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776
OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728
OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43
OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2
OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91
OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1
OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08
OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98
FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98
FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97
OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9
FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068
OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472
OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64
OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94
TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96
FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88
OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732
OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99
FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61
OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3
TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160
OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94
OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8
TEC-PH-10001051,Technology,Phones,HTC One,319.968
FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96
OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98
OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71
OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28
FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582
OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56
TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952
OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952
OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6
OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938
TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96
OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168
OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74
FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886
OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256
OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224
OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52
OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856
TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848
OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688
OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232
OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42
OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368
OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58
TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12
OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92
OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96
TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97
OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84
TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488
OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84
OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04
OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6
TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97
OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088
OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008
OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24
TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16
TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552
OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208
OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368
OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52
OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9
OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72
TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588
TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985
TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976
OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98
OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86
OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056
OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92
TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248
FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376
OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06
OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896
FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528
OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8
TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4
OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88
TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168
OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01
TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
OFF-LA-10003714,Office Supplies,Labels,Avery 510,12
OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064
OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424
OFF-AR-10001315,Office Supplies,Art,Newell 310,2.816
OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204
OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828
OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.784
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98
FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431
FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56
FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666
TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52
OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22
OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976
OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84
OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672
OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882
TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768
OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936
OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52
TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12
FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568
TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92
FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98
OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05
OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28
FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404
OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9
TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936
OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672
OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448
OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96
OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464
OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95
OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9
OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496
FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,441.92
FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764
OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44
OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38
TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448
OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16
FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136
OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176
OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04
FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176
FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176
OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344
TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752
TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336
OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32
FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376
FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4
OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89
TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98
FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92
OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84
OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048
